Data Levantamento	Km inicial	Km final	Sentido	IRI (m/Km)	Flecha (mm)	IGG	Qtd. de Panelas	Trincamento (%)	Desgaste (%)	FC1 (%)	FC2 (%)	FC3 (%)	Afundamento (%)	Escorregamento (%)	Exsudacao (%)	Remendo (%)	ICS IRI	ICS IGG	ICS	Situação
13/04/2018	46.76	46.86	C	1.53	4.66	6	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
13/04/2018	46.86	46.96	C	1.66	5.73	8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
13/04/2018	46.96	47.06	C	1.71	5.98	28	0.0 	15.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	47.06	47.16	C	1.79	4.99	47	0.0 	27.0 	0.0 	0.0 	27.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	47.16	47.26	C	2.44	6.40	54	0.0 	32.3 	7.1 	0.0 	32.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	47.26	47.36	C	3.51	5.66	113	1.0 	55.0 	19.0 	0.0 	55.0 	0.0 	0.0 	0.0 	0.0 	2.0 	3	2	2	Ruim
13/04/2018	47.36	47.46	C	3.04	6.28	90	2.0 	0.0 	11.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.0 	3	2	2	Ruim
13/04/2018	47.46	47.56	C	1.99	8.43	31	0.0 	26.3 	0.0 	0.0 	26.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	47.56	47.66	C	1.58	5.21	37	0.0 	19.2 	0.0 	0.0 	19.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	47.66	47.76	C	1.75	4.63	52	1.0 	12.1 	1.0 	0.0 	12.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	47.76	47.86	C	1.67	3.96	35	0.0 	10.0 	0.0 	0.0 	10.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	47.86	47.96	C	1.76	3.71	45	0.0 	9.1 	0.0 	0.0 	9.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	47.96	48.06	C	1.95	4.95	27	0.0 	3.0 	0.0 	0.0 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	48.06	48.16	C	1.88	4.21	56	0.0 	29.0 	0.0 	0.0 	29.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	48.16	48.26	C	2.44	5.12	65	0.0 	14.0 	10.0 	0.0 	14.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	48.26	48.36	C	2.32	3.96	55	0.0 	18.0 	0.0 	0.0 	18.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	48.36	48.46	C	1.64	4.63	78	1.0 	15.0 	13.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	48.46	48.56	C	2.11	5.33	17	0.0 	2.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
13/04/2018	48.56	48.66	C	2.21	4.90	47	0.0 	27.3 	0.0 	0.0 	27.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	48.66	48.76	C	1.65	6.61	49	0.0 	16.2 	0.0 	0.0 	16.2 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	48.76	48.86	C	1.47	6.96	29	0.0 	12.0 	0.0 	0.0 	12.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	48.86	48.96	C	2.07	7.52	46	0.0 	0.0 	16.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	5	3	3	Regular
